Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Created At,Hashtags
735,33,22,1,9304,0,0,268,1
736,86,41,5,7861,0,0,249,1
737,83,86,5,2081,0,0,242,1
738,55,11,5,4486,1,1,270,1
739,66,14,2,9608,1,1,250,1
740,43,4,2,4362,0,1,246,0
741,45,64,0,6125,0,0,269,1
742,52,83,1,1925,1,1,249,1
743,72,79,0,5803,1,0,267,1
744,63,90,1,368,0,0,276,1
745,45,16,4,1188,1,0,262,1
746,72,72,4,2577,1,0,252,0
747,84,52,3,3457,1,0,257,0
748,35,60,0,3941,0,1,268,1
749,51,49,2,1518,0,1,250,1
750,56,1,5,6186,1,1,249,0
751,52,52,1,6380,1,1,264,0
752,73,96,4,469,0,1,248,1
753,65,71,3,6788,1,0,277,1
754,57,73,4,4027,0,1,244,1
755,77,41,0,6506,0,0,271,1
756,103,53,4,5335,0,1,250,1
757,52,68,1,4865,0,1,276,1
758,83,22,4,4971,0,1,242,1
759,39,67,1,1506,1,0,242,1
760,78,23,3,4280,1,0,250,1
761,60,85,3,6088,1,1,279,1
762,50,79,4,8443,1,0,281,1
763,53,68,1,3994,1,1,244,1
764,65,40,5,689,0,0,273,1
765,58,88,3,5866,0,0,269,0
766,59,11,1,4862,1,1,245,1
767,38,79,4,8673,1,0,271,0
768,52,52,5,786,0,0,253,0
769,40,67,5,2497,0,0,275,1
770,79,59,2,2506,1,0,252,0
771,57,92,3,8758,0,0,244,1
772,88,5,5,4133,0,0,270,1
773,54,85,4,4318,1,1,275,0
774,75,85,2,8786,0,0,250,0
775,96,36,2,7051,1,1,249,0
776,47,13,3,1313,1,1,275,1
777,72,56,5,2497,1,0,268,1
778,83,66,0,6336,1,1,268,1
779,98,87,5,563,0,0,270,1
780,66,97,5,9975,1,0,262,1
781,55,30,5,960,1,0,274,1
782,65,41,5,7505,0,0,267,1
783,74,48,1,3956,0,0,258,1
784,56,51,2,487,0,0,262,1
785,79,60,0,9631,0,1,266,1
786,40,97,4,328,0,0,260,1
787,47,38,2,6101,1,1,269,1
788,90,50,3,1660,1,0,265,1
789,56,55,5,9357,1,0,261,1
790,86,23,5,4346,0,1,272,1
791,47,41,2,9688,1,1,248,1
792,97,0,4,8724,1,1,274,1
793,59,31,0,8296,0,1,244,1
794,80,22,1,360,0,0,270,1
795,57,8,4,4083,1,0,264,1
796,47,29,0,8127,1,0,241,1
797,72,63,4,8222,1,1,268,1
798,51,62,4,533,1,0,279,1
799,59,43,3,5413,0,0,273,1
800,60,26,4,1800,0,0,267,1
801,75,59,2,7936,1,0,252,1
802,39,63,4,2090,1,0,277,1
803,63,79,4,5509,1,1,245,1
804,74,64,3,1726,0,0,267,1
805,72,86,2,9967,1,1,250,1
806,84,32,4,958,0,0,251,1
807,58,52,5,8961,0,0,252,1
808,56,87,1,2327,0,0,262,1
809,46,9,5,4991,1,1,254,0
810,90,92,1,2485,0,0,254,1
811,64,79,5,3218,0,1,264,1
812,58,86,4,7799,0,1,245,1
813,59,77,0,5765,0,1,256,1
814,62,19,2,9274,1,0,280,1
815,88,50,1,5105,1,1,257,1
816,66,13,2,8747,1,0,244,0
817,46,14,4,5078,1,0,244,1
818,77,69,5,3952,1,0,259,1
819,50,84,2,2427,1,1,242,1
820,53,90,5,8398,1,0,243,1
821,35,90,4,2159,1,1,248,1
822,81,98,2,6234,1,0,267,1
823,67,59,0,9142,1,0,261,1
824,66,57,3,9028,0,1,274,1
825,77,82,4,2759,0,0,279,1
826,73,89,1,6047,1,1,249,1
827,53,22,4,321,1,1,260,1
828,48,35,3,1245,0,0,258,1
829,66,84,0,2330,1,0,269,1
830,94,61,2,731,0,0,266,1
831,45,89,2,5253,0,0,252,1
832,100,48,0,1719,1,1,256,1
833,53,11,2,3379,0,1,270,1
834,56,54,5,6541,0,1,262,1
835,83,85,4,795,0,0,245,0
836,83,21,1,4513,1,0,241,1
837,41,83,2,5547,1,1,267,1
838,69,97,3,4507,0,0,241,1
839,57,97,2,6021,0,0,245,1
840,47,44,4,1430,0,0,250,0
841,58,17,2,6457,1,0,251,1
842,98,53,0,8648,0,1,269,1
843,60,66,5,9756,0,1,263,0
844,74,18,0,2381,0,1,257,1
845,56,46,4,5805,1,0,252,1
846,67,50,1,4464,0,1,251,1
847,41,5,4,5647,1,1,277,1
848,75,54,1,7895,0,0,253,1
849,58,77,2,9841,0,0,257,1
850,75,79,2,7569,1,1,280,0
851,76,33,3,6579,1,1,254,1
852,80,17,1,9502,0,1,258,1
853,61,56,2,6102,1,0,269,1
854,54,32,1,4264,0,0,258,1
855,88,62,3,63,1,0,255,1
856,83,97,3,483,0,1,262,1
857,37,33,4,7886,0,1,276,0
858,61,79,1,9017,0,1,246,1
859,71,2,5,6040,0,0,257,1
860,34,41,5,8226,1,1,252,1
861,45,2,1,3318,0,1,271,1
862,82,53,5,8862,0,0,268,1
863,42,90,4,6829,0,1,262,1
864,80,53,5,7713,1,1,250,0
865,60,3,1,2759,0,1,252,1
866,60,1,5,5324,1,0,254,1
867,64,35,0,8155,0,1,278,1
868,41,72,0,1918,1,0,281,1
869,77,51,2,392,1,0,275,1
870,58,26,3,1800,0,1,278,1
871,93,29,4,130,1,0,273,1
872,75,41,1,9495,1,1,258,1
873,60,33,4,4537,1,1,271,1
874,67,69,5,781,1,1,256,1
875,61,63,1,2870,1,0,249,1
876,56,28,0,4601,0,1,244,1
877,63,20,5,5222,1,0,245,1
878,62,37,1,2210,1,1,260,1
879,76,38,4,3361,1,1,259,1
880,81,35,4,390,1,0,277,1
881,50,47,3,1930,0,1,279,1
882,59,18,4,1974,0,0,272,1
883,57,56,5,1980,1,1,252,0
884,40,94,0,4851,1,1,279,1
885,73,80,0,6526,1,0,278,1
886,77,69,0,2096,1,0,281,0
887,48,95,4,9911,0,1,269,0
888,80,63,3,8390,1,0,257,0
889,66,46,2,784,1,1,262,1
890,48,63,3,349,1,1,279,1
891,52,19,4,7886,0,0,272,1
892,77,46,0,2335,1,1,255,1
893,50,42,3,6522,0,0,272,0
894,85,38,0,2395,0,1,278,1
895,40,67,3,2184,1,1,245,1
896,46,12,3,6070,1,0,248,1
897,87,99,5,7171,1,0,255,1
898,53,96,2,3560,1,1,263,1
899,86,55,3,8691,1,0,265,1
900,72,53,3,6653,0,1,243,1
901,47,60,0,3362,1,1,279,1
902,87,21,2,6140,1,1,278,1
903,58,91,5,9353,0,1,259,1
904,62,87,2,6030,0,0,250,1
905,93,87,4,1314,0,1,247,1
906,82,29,4,7282,1,1,263,0
907,85,70,5,5433,1,0,249,1
908,57,69,5,4931,0,1,272,1
909,65,94,3,3055,1,1,250,1
910,55,67,4,3306,1,1,243,1
911,81,35,1,1874,1,1,257,1
912,37,0,1,2331,0,1,266,1
913,99,30,3,2791,1,0,266,1
914,64,55,2,7926,0,0,245,1
915,49,97,2,4190,0,0,267,1
916,34,54,2,7764,1,0,255,1
917,71,24,2,9412,1,1,266,1
918,70,17,5,5326,1,0,273,1
919,72,33,0,3150,0,0,252,0
920,83,70,4,2405,0,1,261,1
921,69,45,4,7177,1,0,281,1
922,39,60,0,190,1,1,243,1
923,64,4,5,3648,0,0,255,0
924,81,94,0,1494,0,1,280,1
925,51,89,1,7171,0,1,280,1
926,63,67,4,1391,1,1,268,1
927,35,4,4,5160,0,0,254,1
928,54,30,3,7479,0,1,257,1
929,47,9,0,3312,1,1,267,1
930,70,32,4,5507,0,1,274,1
931,76,28,5,2518,0,1,262,1
932,78,17,1,7027,1,1,242,0
933,47,40,4,4797,1,1,281,1
934,101,67,2,3512,0,1,269,1
935,77,5,0,9549,0,1,274,0
936,61,20,2,1144,0,0,255,1
937,93,68,3,4924,1,1,259,1
938,47,82,2,2094,0,1,273,1
939,59,42,3,3621,1,0,264,1
940,66,82,3,5664,0,0,250,1
941,77,27,0,3986,1,1,246,1
942,75,19,3,1923,1,0,244,0
943,50,73,3,8420,0,0,268,1
944,83,82,4,3279,0,0,259,0
945,96,20,2,5059,0,0,274,1
946,47,50,1,9335,0,0,273,0
947,38,62,5,8424,0,1,248,1
948,92,94,0,6358,0,0,249,1
949,75,47,2,3197,1,0,257,1
950,85,52,4,4040,0,0,278,1
951,68,38,2,9852,0,0,261,1
952,53,68,4,1179,1,1,263,0
953,61,53,1,2359,0,1,265,1
954,74,89,5,1489,1,1,265,1
955,79,49,4,1936,0,1,253,1
956,78,49,0,4449,0,0,261,1
957,80,74,2,3776,0,1,254,0
958,59,83,2,2220,1,1,279,1
959,84,20,1,8698,0,1,272,1
960,50,63,0,2376,0,1,258,1
961,46,81,4,4808,1,1,255,1
962,88,13,2,3950,0,0,257,1
963,42,41,0,6094,0,0,256,1
964,74,32,0,5933,1,1,245,1
965,46,67,5,2176,1,0,249,1
966,64,79,5,2307,0,1,273,1
967,72,39,1,3539,1,1,273,1
968,33,86,0,8644,1,1,278,1
969,36,18,4,2460,0,0,254,1
970,48,58,0,6190,1,0,269,1
971,43,72,3,445,0,1,267,0
972,39,65,5,3499,1,1,258,1
973,83,29,0,3172,0,1,251,0
974,59,100,2,5158,0,1,266,0
975,62,21,4,3640,0,0,269,1
976,58,10,0,1512,1,1,259,1
977,45,83,1,1232,0,1,274,1
978,88,20,4,5288,0,1,249,1
979,80,80,0,6254,1,0,262,1
980,34,11,1,8317,1,0,259,1
981,71,0,4,8388,1,0,241,1
982,61,19,1,6777,1,1,241,1
983,79,69,0,9813,1,1,241,1
984,40,75,4,8410,1,1,254,1
985,80,71,4,9486,0,0,262,1
986,76,70,3,5601,0,0,274,1
987,76,91,1,7482,0,0,259,1
988,76,36,4,1674,1,1,264,1
989,64,22,2,9660,1,1,262,0
990,67,90,0,8587,1,1,263,0
991,64,8,0,8440,0,0,263,1
992,60,48,2,5988,0,1,249,1
993,63,21,2,9217,0,0,241,1
994,63,19,3,3047,0,0,243,1
995,75,64,1,2821,0,1,272,1
996,89,81,5,8425,0,1,245,1
997,45,13,0,5665,0,0,258,1
998,85,3,4,7631,0,0,242,1
999,75,87,4,1062,1,0,259,1
1000,79,22,4,2089,1,0,270,1
1001,52,98,1,517,1,0,259,1
1002,51,37,2,375,0,0,280,1
1003,41,56,3,2250,1,1,253,0
1004,48,72,1,1133,1,0,280,1
1005,101,79,0,2307,0,1,242,1
1006,61,17,5,2387,1,0,279,1
1007,71,79,2,3768,1,0,250,1
1008,61,19,3,2780,1,0,258,1
1009,91,16,3,2,1,0,255,1
1010,78,4,0,4884,0,1,275,0
1011,37,87,2,6410,1,1,253,1
1012,60,10,4,211,0,1,261,1
1013,57,70,1,1537,1,0,274,1
1014,42,19,0,6104,1,0,266,1
1015,52,27,3,2223,1,1,275,1
1016,74,32,4,7771,1,0,256,1
1017,74,64,2,9997,0,0,278,1
1018,63,39,4,4962,0,1,273,1
1019,61,59,4,2892,0,0,267,1
1020,84,95,0,2805,0,0,258,0
1021,50,42,1,8661,0,1,253,1
1022,82,55,0,3992,1,0,253,1
1023,49,94,1,3065,0,0,277,1
1024,44,52,2,2526,0,0,246,1
1025,81,5,2,233,1,1,253,1
1026,62,55,1,428,0,1,241,0
1027,47,81,0,451,1,0,277,1
1028,61,78,0,7851,1,0,280,1
1029,53,83,5,1811,0,0,268,1
1030,62,89,2,9550,1,0,251,1
1031,60,91,2,5346,1,1,281,1
1032,58,91,5,1952,0,0,252,1
1033,33,11,5,2254,1,1,270,1
1034,93,52,2,3130,0,0,257,0
1035,65,16,2,3524,1,0,241,1
1036,87,55,1,6636,1,0,246,0
1037,70,21,2,5833,1,0,246,0
1038,54,28,0,9448,1,0,271,1
1039,53,1,1,150,1,1,281,0
1040,64,31,4,9790,0,0,269,1
1041,43,7,1,2724,1,1,248,1
1042,61,71,5,7379,1,0,243,1
1043,46,41,4,630,1,1,245,1
1044,66,2,1,3448,0,0,249,1
1045,73,16,2,1958,0,0,265,1
1046,78,7,5,1660,0,1,255,1
1047,64,93,0,9623,0,1,280,1
1048,75,33,4,9890,0,1,274,1
1049,60,86,1,3028,1,0,258,1
1050,49,87,0,6720,1,1,242,0
1051,68,63,2,8660,0,0,243,0
1052,66,94,2,4613,1,1,261,1
1053,47,81,4,6070,1,0,276,1
1054,101,58,4,8201,0,0,269,1
1055,56,7,1,3748,0,0,260,1
1056,71,74,3,4494,0,1,279,1
1057,104,72,5,1720,1,1,250,1
1058,64,9,5,4411,1,1,262,1
1059,64,78,0,6533,1,0,265,0
1060,35,52,0,7728,0,0,272,1
1061,38,27,5,9592,0,1,260,1
1062,76,99,0,682,0,0,269,1
1063,57,86,0,3129,0,1,277,0
1064,36,31,2,5655,1,1,276,1
1065,74,35,1,943,1,0,262,1
1066,35,64,4,3692,1,1,252,1
1067,41,8,4,8748,0,1,272,1
1068,54,100,4,4988,0,1,254,0
1069,70,81,3,464,1,0,257,1
1070,69,89,4,6213,1,0,253,1
1071,67,8,3,5314,1,0,263,1
1072,90,31,1,5383,0,1,247,1
1073,54,66,1,9698,1,1,256,1
1074,51,39,3,8964,0,1,246,1
1075,40,77,0,8965,1,1,274,1
1076,42,58,1,6299,0,1,279,1
1077,68,87,5,2055,1,0,256,1
1078,40,98,4,374,1,0,275,1
1079,41,95,2,7373,0,0,266,1
1080,66,33,2,6344,1,1,259,1
1081,81,8,4,9175,1,0,278,0
1082,70,15,5,3572,0,1,241,1
1083,46,69,5,7948,0,1,273,1
1084,82,89,2,4533,0,0,270,1
1085,40,73,5,9160,1,1,269,1
1086,90,73,4,2732,1,0,270,0
1087,62,54,2,5013,1,0,276,0
1088,57,100,5,7072,1,1,280,1
1089,76,78,1,624,1,1,259,1
1090,52,70,0,7273,0,1,244,1
1091,73,20,4,5944,1,0,252,1
1092,58,8,3,587,1,0,271,1
1093,52,37,4,143,0,1,251,1
1094,47,72,3,5444,0,0,242,1
1095,56,57,0,7107,1,0,270,1
1096,84,53,5,3958,1,1,242,0
1097,65,35,3,6597,1,0,263,1
1098,95,29,4,4816,1,0,265,0
1099,85,100,4,4050,1,1,257,1
1100,52,67,5,7568,1,0,252,1
1101,51,76,3,7510,1,1,270,1
1102,75,29,5,2972,0,1,280,0
1103,34,88,4,6536,0,1,253,1
1104,33,89,4,7413,1,1,244,1
1105,75,14,2,4419,1,1,242,1
1106,49,79,1,2008,1,1,251,0
1107,53,20,5,7209,0,0,255,1
1108,76,40,5,887,1,1,280,1
1109,68,77,3,3668,1,1,247,1
1110,79,54,5,1704,0,1,246,0
1111,86,38,0,93,0,1,268,1
1112,83,90,1,6717,0,0,246,1
1113,77,61,1,5338,0,0,244,1
1114,61,54,4,6680,0,1,260,1
1115,82,88,1,8656,0,0,262,0
1116,41,50,0,3837,0,0,274,1
1117,50,9,3,9221,1,1,280,1
1118,47,86,4,5429,0,1,243,1
1119,75,12,3,3305,1,0,251,1
1120,60,30,2,2803,0,1,267,0
1121,45,77,0,1078,0,0,261,1
1122,73,59,5,2412,1,1,264,1
1123,71,76,3,4835,0,0,281,1
1124,70,13,0,4000,0,0,251,1
1125,71,25,0,1026,1,1,270,0
1126,45,74,4,6623,1,0,263,1
1127,79,100,4,9005,0,1,258,1
1128,78,83,0,644,1,0,254,1
1129,57,57,1,2725,1,0,246,1
1130,72,70,1,3362,0,1,269,1
1131,65,6,1,7012,0,1,277,1
1132,78,8,2,8701,0,1,266,1
1133,80,90,0,9402,1,0,241,1
1134,58,68,2,4032,0,1,270,1
1135,66,65,5,8477,1,0,255,1
1136,53,79,0,7880,0,1,263,0
1137,41,6,1,9053,1,1,258,1
1138,90,75,0,6067,0,1,262,1
1139,52,14,5,1608,0,1,256,1
1140,92,77,5,442,0,0,279,1
1141,61,7,5,7765,1,0,251,1
1142,68,87,2,574,0,1,280,1
1143,77,68,5,7578,1,0,280,1
1144,45,16,1,8112,0,0,246,1
1145,72,80,1,8975,0,0,259,1
1146,72,90,0,6869,0,0,270,0
1147,69,96,5,5543,0,0,245,1
1148,86,91,4,3902,1,0,261,1
1149,81,55,2,9959,1,0,267,1
1150,60,7,4,7803,1,1,244,1
1151,47,58,3,7849,1,0,279,1
1152,74,43,2,5941,0,1,253,1
1153,41,11,3,1281,0,1,275,0
1154,38,49,5,3945,1,1,244,1
1155,51,80,4,9453,1,1,249,1
1156,68,44,3,4164,1,1,281,1
1157,65,20,3,1285,1,0,248,1
1158,86,94,3,6965,1,1,278,1
1159,61,53,1,1533,1,1,272,1
1160,67,2,4,192,0,1,251,1
1161,54,52,5,2148,1,1,274,1
1162,77,40,3,9824,1,1,279,1
1163,65,82,0,4356,1,1,271,0
1164,75,67,5,1706,1,0,268,1
1165,47,35,5,5684,0,1,260,1
1166,96,34,0,5970,0,1,266,1
1167,54,75,2,5071,1,0,275,0
1168,76,96,3,9523,0,0,279,1
1169,60,30,3,6106,0,1,246,1
1170,74,89,2,3191,1,1,271,0
1171,82,85,5,5250,0,1,253,1
1172,32,85,0,6123,0,0,269,1
1173,78,10,0,1988,0,1,265,1
1174,64,13,0,9134,0,0,258,1
1175,79,82,4,8806,1,0,265,1
1176,38,76,3,6853,1,0,270,1
1177,37,29,0,6888,0,1,260,1
1178,70,64,5,9126,0,1,271,1
1179,56,76,4,9783,1,1,259,1
1180,69,86,4,9004,1,1,255,1
1181,31,89,3,938,1,0,267,1
1182,77,30,2,3952,0,1,242,1
1183,49,62,1,1473,1,0,244,1
1184,48,63,3,7165,0,1,256,0
1185,63,83,5,8796,1,0,251,0
1186,62,72,3,3511,1,0,270,0
1187,66,80,3,727,1,1,261,1
1188,87,2,1,6753,1,1,269,1
1189,71,16,2,4287,0,0,272,1
1190,72,1,0,9990,1,0,256,0
1191,90,14,0,4657,0,0,261,1
1192,53,25,4,6270,0,1,274,1
1193,72,84,4,1707,0,1,265,1
1194,52,21,0,5243,0,1,272,1
1195,77,7,5,1427,0,1,257,0
1196,36,77,5,5010,1,1,265,1
1197,60,39,0,5297,0,0,249,1
1198,70,20,3,100,1,0,242,1
1199,44,77,2,9732,1,0,280,1
1200,82,67,3,9771,1,1,250,1
1201,47,14,3,2464,0,1,263,0
1202,41,39,0,9796,1,1,257,0
1203,51,93,3,800,0,1,275,1
1204,80,11,2,2048,0,0,241,1
1205,77,1,3,2190,1,0,268,1
1206,43,50,3,4038,0,1,266,0
1207,53,62,1,297,1,0,251,1
1208,70,38,2,5129,1,1,278,1
1209,74,40,1,2472,0,0,275,1
1210,67,32,0,3748,1,1,254,0
1211,37,85,0,1199,0,1,261,1
1212,94,21,2,9060,1,1,248,1
1213,32,8,2,2865,1,0,274,1
1214,60,81,3,4633,1,0,244,1
1215,60,71,3,6663,1,0,258,1
1216,71,73,0,6458,0,1,250,1
1217,55,46,3,7465,0,0,272,0
1218,66,44,0,5750,0,1,277,1
1219,56,42,4,7837,0,0,280,0
1220,92,14,3,5651,0,0,248,1
1221,38,7,0,1931,1,1,243,0
1222,85,83,2,1149,0,0,245,1
1223,68,21,0,5213,1,1,278,0
1224,84,6,1,2542,0,0,260,0
1225,71,29,4,5305,1,1,259,1
1226,57,40,1,7163,0,0,249,1
1227,42,27,5,2118,1,0,252,1
1228,45,8,0,2265,0,0,255,1
1229,75,79,5,6900,1,0,253,1
1230,104,68,1,9233,1,0,253,1
1231,74,19,2,604,1,1,258,1
1232,67,14,2,1454,0,1,247,0
1233,87,5,5,8447,0,0,252,1
1234,66,79,4,5423,1,1,246,1
1235,88,75,2,155,0,1,258,1
1236,48,30,4,653,0,1,262,0
1237,58,61,0,8704,1,1,266,1
1238,49,73,3,9430,0,0,275,1
1239,50,83,4,5964,1,0,281,1
1240,61,34,4,1962,0,0,243,1
1241,65,4,1,6869,0,1,245,1
1242,65,41,3,4942,1,0,262,1
1243,78,47,4,9225,1,0,247,1
1244,66,88,5,5514,0,0,252,1
1245,69,68,3,3790,1,0,242,1
1246,72,29,2,442,1,1,248,1
1247,44,33,4,8607,0,1,267,1
1248,103,12,2,8251,0,0,243,1
1249,52,60,3,3435,1,0,271,1
1250,46,3,3,6792,1,1,259,1
1251,76,20,4,9956,1,0,264,1
1252,64,15,0,8642,1,1,265,1
1253,55,72,4,2117,1,1,266,1
1254,43,72,5,8983,1,1,249,1
1255,68,15,2,7888,0,0,253,1
1256,71,50,1,5339,0,0,245,1
1257,51,30,2,4155,1,1,263,1
1258,65,91,1,4562,0,0,279,0
1259,68,100,3,5724,0,1,279,1
1260,58,33,1,5517,1,1,262,1
1261,67,73,4,220,0,1,242,1
1262,33,47,1,5579,1,1,278,1
1263,72,11,5,1657,0,1,281,0
1264,77,69,1,9207,0,0,243,1
1265,94,9,1,3579,0,0,259,1
1266,53,45,3,531,1,0,254,1
1267,53,64,5,2720,1,1,243,1
1268,96,66,0,7154,0,0,277,1
1269,45,44,2,4498,0,0,276,1
1270,46,63,0,4020,0,1,250,1
1271,66,99,3,5903,1,0,248,1
1272,44,60,3,2499,0,0,246,1
1273,70,48,2,1399,0,1,241,1
1274,54,23,4,1723,0,0,272,1
1275,55,94,2,771,1,1,266,1
1276,96,51,3,6416,1,1,247,1
1277,69,98,0,4674,0,1,243,1
1278,74,63,4,6177,0,1,247,1
1279,54,12,2,5822,0,0,255,1
1280,53,100,1,9883,1,1,260,1
1281,46,90,5,9654,0,0,274,1
1282,41,65,3,6097,0,0,269,1
1283,65,39,0,3388,1,1,252,1
1284,52,51,1,9016,1,0,262,1
1285,72,72,4,1131,0,1,242,1
1286,94,3,2,2969,0,0,247,1
1287,93,51,0,5415,1,0,252,1
1288,61,44,0,8922,1,1,243,0
1289,59,82,2,3494,1,0,274,1
1290,60,68,1,3393,0,0,266,1
1291,51,66,5,6338,0,1,248,1
1292,76,35,3,513,0,0,249,1
1293,75,2,0,5978,1,1,260,0
1294,86,9,0,2401,1,1,271,1
1295,94,25,4,291,1,0,278,1
1296,51,96,4,9605,1,0,252,1
1297,60,81,1,8159,1,0,265,1
1298,76,5,5,3812,0,1,263,1
1299,75,11,5,777,1,0,264,1
1300,38,29,4,5280,1,0,281,1
1301,85,64,5,8373,0,0,280,0
1302,61,80,2,7784,0,1,274,1
1303,70,64,4,1579,1,0,258,1
1304,69,17,4,9255,1,0,275,1
1305,52,97,0,6740,0,0,274,1
1306,70,86,5,6764,0,1,266,1
1307,62,85,1,1975,0,1,270,1
1308,69,88,0,472,0,1,245,1
1309,54,87,0,4019,1,1,263,1
1310,41,80,3,7814,0,1,278,1
1311,49,100,1,2747,0,1,265,0
1312,77,64,1,3977,1,0,266,1
1313,62,78,0,8879,0,0,254,1
1314,62,77,5,2841,0,0,276,1
1315,76,7,3,4710,0,0,241,1
1316,59,76,2,5074,1,0,248,1
1317,70,100,5,7798,0,0,258,1
1318,85,11,0,3439,1,1,281,1
1319,53,80,3,7984,0,1,242,1
1320,64,45,5,2530,0,0,272,1
1321,53,31,3,5378,0,1,255,1
1322,57,97,4,4023,1,1,260,1
1323,82,74,5,1512,1,1,241,1
1324,83,60,5,1592,0,1,281,0
1325,53,87,3,6364,0,1,261,1
1326,104,78,3,9200,1,1,277,1
1327,58,63,5,9968,0,0,259,1
1328,55,88,5,8907,1,0,242,1
1329,79,20,3,3226,1,0,280,1
1330,80,53,3,4727,1,1,258,1
1331,84,96,2,3379,1,0,269,1
1332,60,90,4,9140,1,1,261,1
1333,70,5,3,3375,0,0,269,1
1334,56,36,3,8526,1,0,273,1
1335,86,90,4,4399,1,0,278,0
1336,47,36,3,6072,0,0,268,0
1337,31,61,5,7997,1,0,280,1
1338,45,61,2,9700,1,0,251,0
1339,65,17,2,3766,0,1,245,1
1340,42,89,0,2533,0,0,248,0
1341,43,53,4,2697,1,1,267,1
1342,37,10,3,5677,1,1,243,1
1343,59,71,5,1339,0,0,274,1
1344,69,78,1,4694,1,1,258,1
1345,73,71,3,7134,0,0,241,1
1346,59,85,5,3787,0,0,267,1
1347,34,51,1,9431,0,1,259,1
1348,65,48,5,6955,0,1,262,1
1349,43,36,3,8746,0,0,269,1
1350,35,94,1,2753,0,0,265,0
1351,49,25,0,6543,1,1,272,1
1352,52,31,2,8180,1,1,270,1
1353,51,54,1,4235,0,1,271,0
1354,56,33,4,706,0,1,263,1
1355,60,18,4,6760,0,0,265,0
1356,46,22,4,3032,1,1,254,1
1357,63,76,3,9449,0,0,275,1
1358,34,54,4,1019,1,1,255,1
1359,56,77,3,9217,0,0,241,1
1360,56,75,2,3112,0,1,260,1
1361,83,91,4,1784,0,1,279,1
1362,69,62,2,7856,0,0,270,1
1363,68,88,2,8964,0,0,241,1
1364,43,12,5,8424,0,1,264,1
1365,44,42,3,6252,1,1,272,1
1366,61,77,2,4414,1,1,271,1
1367,63,60,0,6655,1,1,266,1
1368,55,61,4,5255,0,0,267,1
1369,73,65,4,8760,1,0,248,1
1370,53,63,0,1752,1,0,243,1
1371,69,78,0,8101,1,0,248,1
1372,76,73,2,6025,1,1,276,1
1373,67,45,5,3153,1,0,260,0
1374,59,79,5,3897,0,0,266,1
1375,41,83,0,2999,0,1,247,1
1376,59,27,2,1981,0,1,279,1
1377,41,16,3,283,1,1,264,1
1378,63,5,2,5688,1,0,271,1
1379,63,16,0,5121,0,1,279,0
1380,73,0,0,3741,0,1,261,1
1381,39,20,4,7581,1,1,262,1
1382,72,26,3,2068,0,1,278,1
1383,69,34,2,9870,1,0,243,1
1384,42,92,2,9762,0,0,244,1
1385,44,22,1,6663,0,0,247,0
1386,87,42,5,6033,1,0,249,0
1387,35,11,5,1342,1,0,250,1
1388,51,39,2,4524,0,0,270,1
1389,82,6,4,8198,1,1,244,1
1390,89,73,5,5554,0,1,262,1
1391,85,17,5,9941,0,1,261,1
1392,78,45,5,5184,1,1,266,1
1393,86,35,0,7006,1,1,256,1
1394,81,89,4,870,1,0,272,1
1395,48,72,0,2125,1,0,274,1
1396,72,60,3,3979,0,1,258,1
1397,43,97,5,7276,1,1,262,1
1398,80,8,2,9277,0,0,267,1
1399,69,81,0,5108,1,0,270,1
1400,84,79,5,3552,1,1,268,1
1401,75,46,2,6557,0,1,250,1
1402,94,27,1,7425,1,1,260,1
1403,63,8,5,3423,0,1,246,1
1404,49,76,5,7484,1,1,248,1
1405,54,78,4,7394,1,0,276,1
1406,31,21,3,3011,1,1,251,1
1407,65,46,4,2990,0,0,275,1
1408,79,37,5,3147,0,0,275,1
1409,57,66,3,5829,1,1,248,1
1410,62,73,1,7890,1,1,265,1
1411,70,7,0,9537,1,0,246,1
1412,90,93,2,688,1,1,261,0
1413,88,62,2,2541,0,0,267,0
1414,46,44,0,4779,1,0,265,1
1415,35,17,2,379,0,0,252,1
1416,46,12,0,838,0,0,255,0
1417,89,84,1,5472,1,0,264,1
1418,37,73,2,8488,1,0,275,1
1419,42,24,0,756,1,0,262,1
1420,52,57,0,7886,0,1,263,0
1421,54,14,1,2392,0,0,259,1
1422,45,11,4,3763,1,0,241,1
1423,43,76,2,2201,1,1,273,1
1424,75,76,0,7594,0,0,244,1
1425,56,0,3,8857,1,0,253,1
1426,38,45,1,4255,0,0,250,1
1427,89,77,2,5533,1,0,267,1
1428,55,39,3,6555,0,0,249,0
1429,74,86,3,3398,1,1,268,1
1430,52,10,0,1646,1,0,260,1
1431,60,9,0,8018,1,0,259,0
1432,50,31,4,5353,0,0,245,1
1433,60,11,4,6886,1,1,266,1
1434,40,66,0,305,1,1,246,1
1435,47,86,1,8566,0,0,255,1
1436,76,67,4,4137,1,0,263,0
1437,43,23,4,459,1,0,271,1
1438,47,82,1,783,0,0,249,0
1439,56,22,5,2598,0,0,263,1
1440,70,38,3,6876,1,0,278,1
1441,45,21,3,4570,1,1,256,1
1442,54,26,1,2271,1,1,263,1
1443,57,5,1,2462,0,1,254,1
1444,45,91,2,6414,1,0,247,1
1445,49,22,1,4202,0,0,244,1
1446,73,49,4,7074,0,0,246,1
1447,97,9,2,4755,1,0,250,1
1448,39,91,5,6321,1,0,263,1
